Age,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Churn,Gender_Male,Location_Europe,Location_Other,Location_USA,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GameDifficulty_Hard,GameDifficulty_Medium
41,5.542373877680809,0,13,125,43,27,0,False,True,False,False,False,False,True,False,False,True
18,2.629195705315537,1,19,56,88,43,0,False,False,True,False,True,False,False,False,False,True
36,0.4997700716707953,0,14,44,97,15,0,True,True,False,False,False,False,False,True,True,False
40,4.705808561775462,1,5,69,90,48,0,True,False,False,True,False,False,True,False,False,True
46,18.68465858874486,0,6,171,9,45,0,True,True,False,False,False,False,False,True,False,False
38,18.511065095994823,0,12,101,40,40,0,False,False,False,False,True,False,False,False,True,False
49,22.497310240085177,0,19,125,70,47,0,False,False,False,False,False,False,True,False,False,False
46,15.319167381645425,0,4,102,7,49,0,True,True,False,False,False,False,False,True,False,False
21,7.0444372934218435,0,19,38,4,43,0,False,False,False,True,False,False,False,True,False,False
47,13.310390250839864,0,0,30,72,1,1,True,True,False,False,False,True,False,False,False,True
45,9.469840534829762,0,3,47,36,29,0,True,False,True,False,True,False,False,False,False,False
26,2.522110410164794,0,14,13,34,29,1,True,False,False,True,False,True,False,False,False,False
25,3.9373233046584977,0,19,124,20,49,0,True,False,False,False,False,True,False,False,False,True
38,17.094304325769613,1,19,158,78,36,0,False,False,False,True,False,False,True,False,False,False
22,23.206153006228035,1,6,128,85,13,0,True,False,True,False,True,False,False,False,False,True
46,16.006640953906025,0,16,52,44,10,0,False,True,False,False,True,False,False,False,False,True
36,16.177764303730847,0,14,44,11,15,0,False,False,False,True,False,True,False,False,False,False
48,19.282871758262793,0,7,115,46,17,0,False,False,False,True,False,False,False,False,True,False
33,18.881067167348288,0,6,10,35,39,1,True,False,True,False,False,False,True,False,True,False
34,16.9351399978317,0,11,45,85,2,0,False,True,False,False,False,True,False,False,False,False
28,19.559525779620493,0,8,44,71,24,0,True,True,False,False,True,False,False,False,False,False
47,12.321331572493564,0,7,133,91,15,0,False,False,False,True,False,True,False,False,False,False
24,3.4412305568770547,0,9,51,92,14,0,True,False,False,True,False,False,False,True,False,False
30,18.067114560910262,0,17,88,2,49,0,False,True,False,False,True,False,False,False,False,False
18,5.3954478210087355,0,17,42,5,25,0,False,False,False,False,False,True,False,False,False,False
41,21.881632783420557,0,0,176,10,44,1,False,False,False,False,False,False,True,False,False,True
42,1.7369144021374383,0,19,48,55,34,1,False,True,False,False,False,True,False,False,True,False
30,3.5243445076668403,0,18,33,8,39,0,True,False,False,True,False,False,False,False,False,True
47,10.774017219621992,0,6,60,2,42,0,True,True,False,False,False,True,False,False,False,False
33,14.159504666811008,0,6,139,36,2,0,True,True,False,False,False,False,True,False,False,True
35,13.23892165302274,0,6,139,29,2,0,True,False,False,True,True,False,False,False,False,True
36,5.893111710843405,0,5,26,65,11,1,True,False,True,False,False,False,False,False,False,False
23,6.692871720888285,0,2,151,4,49,1,True,True,False,False,False,True,False,False,False,False
23,8.937132945827972,0,8,33,28,42,1,False,False,False,True,False,True,False,False,False,False
23,9.842886371032492,0,12,120,43,12,0,False,False,True,False,False,False,False,False,False,False
41,19.881367617716045,0,17,154,59,5,0,True,False,True,False,False,False,False,False,False,False
31,1.0949394169522355,1,14,23,16,25,0,True,False,True,False,True,False,False,False,False,True
22,19.13591714520454,0,18,94,3,43,0,True,False,False,False,False,False,False,False,False,True
30,21.916269879151397,1,15,97,53,45,0,True,False,False,True,False,False,False,True,False,True
32,18.460626654823457,0,3,72,12,33,1,False,False,True,False,True,False,False,False,False,False
47,21.12532173902012,0,8,109,86,22,0,True,False,False,False,True,False,False,False,False,False
15,15.608162347691067,0,19,87,5,21,0,False,True,False,False,False,True,False,False,False,False
26,3.0510993070269894,1,13,166,71,49,1,True,False,True,False,False,False,True,False,False,False
20,16.017677358181004,1,6,162,85,20,0,False,False,False,True,False,False,False,True,False,False
19,5.556810308546066,0,16,126,11,14,1,False,False,True,False,False,False,True,False,False,False
30,14.983288185978749,0,4,65,78,17,1,False,True,False,False,True,False,False,False,False,True
32,19.135151943182137,0,13,86,37,20,0,True,True,False,False,False,False,False,True,False,True
32,4.687007179837873,1,15,90,54,10,0,True,True,False,False,False,True,False,False,False,False
15,20.969552720180843,1,11,145,87,18,0,True,False,False,False,False,False,True,False,False,True
33,22.23673657627517,0,18,105,56,46,0,False,True,False,False,False,True,False,False,False,True
22,1.2793913110385553,0,11,114,13,47,0,True,False,True,False,False,False,False,True,True,False
17,15.630261719355744,0,4,121,60,31,0,False,False,False,True,False,False,False,False,False,False
39,13.247329565365645,0,10,52,7,35,0,False,False,True,False,False,False,False,True,False,True
19,1.5916918614488296,0,6,131,13,28,0,True,True,False,False,False,False,False,True,True,False
33,14.856919569671394,0,4,149,5,9,0,False,False,True,False,False,True,False,False,False,True
32,10.82732677360396,0,5,179,1,14,0,True,False,False,True,False,True,False,False,False,False
45,0.9470295016027216,1,13,122,96,12,0,True,False,False,False,False,False,True,False,False,False
47,17.510124204261967,1,3,167,65,32,0,False,True,False,False,False,False,False,False,False,False
32,23.87777841693361,0,17,29,97,21,0,False,False,False,False,False,False,False,True,True,False
30,17.6263742030048,0,12,142,57,31,0,False,False,False,True,False,False,False,False,False,True
30,15.659611154276956,0,15,67,96,27,0,False,False,True,False,False,False,False,False,True,False
21,21.77455729254536,0,1,129,94,21,0,False,False,True,False,True,False,False,False,False,True
28,18.162582495831725,1,14,28,1,31,0,True,True,False,False,False,False,False,False,False,True
39,19.51413997029276,0,17,119,71,29,0,False,True,False,False,False,False,False,False,False,False
46,3.316687027889488,0,4,161,26,18,0,True,True,False,False,False,True,False,False,False,True
36,2.368727952231465,0,7,94,26,48,0,True,False,False,True,False,False,False,False,False,False
30,21.6290585395268,0,16,71,92,31,0,True,True,False,False,True,False,False,False,False,False
43,21.863241506166887,0,12,66,58,16,0,True,False,False,False,False,False,False,True,True,False
30,5.270207651653451,1,9,124,14,41,0,True,False,False,True,False,False,False,False,False,False
26,20.037181676796017,0,15,88,98,27,0,True,False,False,False,False,False,True,False,True,False
31,23.02652930541462,1,12,156,11,3,0,True,True,False,False,False,False,True,False,False,False
41,6.304089181140516,0,6,113,12,12,0,True,False,False,True,False,False,False,False,False,True
39,4.0149124569085,0,15,125,8,40,0,True,True,False,False,False,False,False,True,False,False
27,6.825847499865218,0,2,108,12,40,1,False,False,False,False,False,False,True,False,False,False
22,15.290180945229803,0,9,166,34,10,0,True,True,False,False,False,False,True,False,False,True
19,21.888753766079244,0,7,35,25,4,1,True,True,False,False,False,True,False,False,False,False
26,15.863141684684525,0,11,31,81,2,0,True,False,False,False,False,False,True,False,False,False
17,4.9812020817323335,1,9,108,39,4,0,True,False,False,True,False,False,True,False,False,True
49,8.03221485625677,0,2,151,62,34,0,False,False,False,True,False,False,False,False,False,False
47,12.038769842260464,0,11,109,34,29,0,False,False,False,True,False,False,False,False,False,True
36,4.064214364818075,0,16,34,97,8,0,False,False,False,True,False,False,False,True,True,False
23,17.058195526275544,0,14,54,54,44,0,True,False,False,False,False,False,False,True,False,False
32,17.882044837397185,0,19,83,43,16,0,True,True,False,False,False,False,True,False,False,False
43,12.733685765470351,0,3,73,40,31,1,True,False,False,True,False,False,False,True,False,False
41,14.361758661973354,0,10,148,72,38,0,False,True,False,False,False,False,False,True,False,True
31,6.258158436637251,1,18,38,10,6,0,False,False,False,False,True,False,False,False,False,True
48,6.946391457996687,0,18,114,84,13,0,False,False,False,True,False,True,False,False,False,True
17,4.102958987509471,1,19,80,28,20,0,True,False,False,True,False,True,False,False,True,False
19,12.75582033592283,1,5,17,80,21,0,True,False,False,True,True,False,False,False,False,False
28,8.619341971702376,1,11,111,97,22,0,True,True,False,False,True,False,False,False,False,False
17,5.902234601983427,0,4,115,29,2,0,False,False,False,True,False,False,False,True,False,False
37,1.2205322248663588,0,9,173,28,33,0,True,False,False,False,False,False,True,False,False,True
44,13.053191904189756,0,5,21,13,45,1,True,False,False,True,True,False,False,False,True,False
37,1.8485404447445584,1,6,103,1,42,0,False,False,False,True,False,False,False,True,False,True
41,17.38556188980646,0,19,21,7,12,0,False,False,True,False,False,False,False,False,True,False
24,14.275489373398631,0,17,137,58,3,0,True,False,False,True,False,True,False,False,True,False
39,8.811740561513103,0,14,171,81,45,0,True,True,False,False,True,False,False,False,False,False
27,15.77868977781542,0,10,42,10,25,0,False,False,False,True,True,False,False,False,False,False
30,14.367328931533557,0,19,167,59,1,0,True,True,False,False,True,False,False,False,True,False
48,12.220014793609202,1,19,18,41,3,0,False,False,False,True,False,True,False,False,False,True
36,22.426340822097973,1,0,66,85,44,1,True,False,False,False,True,False,False,False,False,True
31,23.11702725778479,0,5,55,65,8,1,False,False,False,False,False,False,False,True,False,False
37,19.07751857302339,0,15,143,70,22,0,False,True,False,False,False,True,False,False,False,True
23,20.59918207949807,0,19,95,22,27,0,False,False,False,False,False,True,False,False,False,False
16,9.834819613660107,1,0,64,88,7,1,True,False,False,True,False,False,True,False,False,True
46,23.070417110605607,0,17,80,34,27,0,True,True,False,False,True,False,False,False,False,False
36,10.46754359787677,0,11,151,75,14,0,True,False,False,True,False,False,False,True,False,False
27,20.066612747919297,0,2,128,52,29,0,False,False,False,True,True,False,False,False,True,False
22,22.524251560251894,0,5,172,18,8,0,True,False,False,True,False,False,False,True,False,False
15,17.819367072051428,0,4,51,82,39,1,True,False,False,False,False,False,False,False,False,True
31,3.284876702978007,0,18,167,38,9,0,True,True,False,False,True,False,False,False,False,True
26,20.77246975622017,0,10,123,28,34,0,False,True,False,False,False,True,False,False,False,False
18,2.8008241443250146,0,2,55,53,34,0,False,False,True,False,False,False,True,False,False,False
27,21.870602510319923,0,8,163,69,0,0,False,True,False,False,True,False,False,False,False,False
45,23.192768330847432,0,6,149,87,31,0,True,True,False,False,False,True,False,False,False,False
21,17.43095840819933,0,2,127,20,23,1,False,False,True,False,False,True,False,False,False,False
37,20.418981092271576,0,1,124,4,0,0,True,False,False,True,False,False,True,False,False,True
38,1.7484986450628082,0,7,136,32,29,0,False,False,False,True,False,False,False,False,False,True
19,6.474017962397986,0,5,47,42,40,1,True,True,False,False,False,False,False,False,False,False
19,15.933587775666568,0,4,36,70,28,1,True,True,False,False,False,True,False,False,True,False
31,20.69292866348446,1,18,103,99,38,0,True,False,False,True,False,False,False,False,True,False
44,21.5901475207239,0,17,91,75,36,0,True,False,False,True,True,False,False,False,False,False
23,11.46748555902434,0,3,125,28,39,0,True,False,False,True,False,False,False,True,False,True
20,7.385774953629109,0,8,51,53,28,0,True,False,False,False,False,False,False,False,False,False
39,8.79543461810536,0,12,65,68,34,0,True,False,False,False,False,False,False,True,False,False
33,9.92479014841894,0,16,11,25,25,1,True,False,False,True,False,False,False,True,False,False
30,14.070837707161084,0,12,30,50,13,0,True,True,False,False,False,True,False,False,False,True
35,17.18470194576131,0,11,107,45,28,0,False,True,False,False,False,False,False,False,False,False
16,0.9756130835828136,0,8,49,41,47,0,False,False,False,True,False,False,False,True,False,True
24,16.36337814039846,0,0,69,25,7,1,False,False,False,False,False,False,False,False,False,True
30,17.277549924950133,1,17,44,74,10,0,False,True,False,False,False,True,False,False,False,False
29,16.303626600907656,0,8,42,21,22,0,False,False,False,True,True,False,False,False,False,True
27,19.92959295180653,0,5,96,47,3,0,False,False,False,True,False,True,False,False,True,False
27,23.827934231732,1,2,172,35,16,0,False,False,True,False,False,False,False,True,False,False
46,8.609365292424684,0,5,125,26,35,1,True,False,False,True,False,True,False,False,False,False
22,3.821833928434184,0,15,46,27,26,0,True,False,False,True,False,False,False,False,False,True
32,20.129825901552135,0,6,153,56,37,0,True,False,False,True,True,False,False,False,True,False
40,1.053045486751448,1,13,95,89,43,0,False,False,False,True,True,False,False,False,True,False
24,4.33057090483749,0,19,57,23,44,0,False,False,False,True,True,False,False,False,False,False
45,23.14891576518171,0,1,15,27,36,1,True,False,False,False,True,False,False,False,False,False
47,21.56099114468076,1,14,77,14,41,0,True,True,False,False,True,False,False,False,False,True
43,9.040131366250789,0,11,159,77,46,0,True,True,False,False,False,False,True,False,False,False
19,20.2872696781884,1,14,51,19,35,0,False,False,False,True,False,True,False,False,False,False
27,4.062376791880995,0,5,87,23,17,0,True,False,False,True,False,False,False,False,True,False
15,21.653741352573142,0,5,30,90,26,1,True,False,True,False,True,False,False,False,False,True
37,10.183242682575628,0,2,158,13,29,1,True,False,False,True,False,False,False,True,False,False
17,6.313205631325494,0,1,99,35,24,1,False,False,True,False,False,False,True,False,False,True
17,20.163704270970957,1,4,130,6,46,0,False,True,False,False,True,False,False,False,False,False
21,5.915554479480381,0,17,123,69,23,0,False,True,False,False,False,True,False,False,True,False
